postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded
ST14 5FG,407407,334355,Gleysols,100,East Staffordshire,1,255900.0,False
SK14 2ST,395951,394688,Unsurveyed/Urban,130,Tameside,1,243800.0,False
NR10 5SJ,627655,319839,Gleysols,10,Broadland,1,294000.0,False
NE99 2ZT,424772,563706,Unsurveyed/Urban,30,Newcastle upon Tyne,1,,False
NG6 7DE,452933,345264,Unsurveyed/Urban,60,Nottingham,1,85800.0,False
BD7 4AU,413442,431758,Unsurveyed/Urban,190,Bradford,1,132100.0,False
YO17 0UQ,481051,478203,Stagnosols,20,Ryedale,1,,False
WS11 1WF,398177,310473,Unsurveyed/Urban,160,Cannock Chase,1,239900.0,False
YO12 6UW,501781,490115,Unsurveyed/Urban,40,Scarborough,1,186300.0,False
SK7 2FJ,389081,384401,Unsurveyed/Urban,80,Stockport,1,575600.0,False
NE25 0LR,431632,574486,Stagnosols,30,Northumberland,1,147800.0,False
NN15 5LE,489662,278246,Cambisols,100,North Northamptonshire,1,260100.0,False
NR18 9TD,607433,299225,Luvisols,50,South Norfolk,1,413400.0,False
LS17 6PN,430843,438341,Unsurveyed/Urban,130,Leeds,1,313600.0,False
TS22 5LG,445278,525598,Luvisols,30,Stockton-on-Tees,1,257100.0,False
WS7 0LE,407383,307020,Arenosols,130,Lichfield,1,246500.0,False
S40 2RY,438039,369908,Unsurveyed/Urban,90,Chesterfield,1,139400.0,False
WF11 8PW,447956,424182,Unsurveyed/Urban,20,Wakefield,1,135600.0,False
HU9 1RZ,512153,429626,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,163300.0,False
HD2 1QU,416869,420640,Unsurveyed/Urban,100,Kirklees,1,210300.0,False
PE15 0LZ,547998,289351,Cambisols,0,Fenland,1,331500.0,False
IP12 1RA,628221,250256,Arenosols,0,East Suffolk,1,402000.0,False
LE10 0TL,442079,294265,Luvisols,110,Hinckley and Bosworth,1,208200.0,False
DL2 2UB,423373,520190,Stagnosols,110,Darlington,1,291600.0,False
NG7 5QS,455140,340994,Unsurveyed/Urban,40,Nottingham,1,148400.0,False
NE46 2HU,393267,563824,Unsurveyed/Urban,60,Northumberland,1,321500.0,False
DH6 3QH,438300,540000,Stagnosols,140,County Durham,1,78700.0,False
ST15 0HS,389687,332937,Luvisols,100,Stafford,1,321200.0,False
DL5 6QB,425988,523677,Stagnosols,120,County Durham,1,345500.0,False
M35 7TL,391527,399405,Stagnosols,100,Tameside,1,,False
B5 7NA,406907,285397,Unsurveyed/Urban,110,Birmingham,1,1796900.0,False
SR3 3NQ,436120,553471,Unsurveyed/Urban,90,Sunderland,1,140100.0,False
ST13 5SP,397876,355399,Unsurveyed/Urban,150,Staffordshire Moorlands,1,197900.0,False
S10 4GP,429981,385100,Unsurveyed/Urban,220,Sheffield,1,584800.0,False
WF1 4NR,434411,420955,Unsurveyed/Urban,50,Wakefield,1,166200.0,False
NG16 2WW,447760,345338,Arenosols,70,Broxtowe,1,324000.0,False
NN8 7BN,492600,265400,Cambisols,70,North Northamptonshire,1,,False
DE14 2AU,423401,323236,Unsurveyed/Urban,50,East Staffordshire,1,181900.0,False
BD8 8JS,415270,433631,Unsurveyed/Urban,120,Bradford,1,64100.0,False
NN14 1RN,484621,283211,Cambisols,100,North Northamptonshire,1,417500.0,False
DE7 5BJ,447590,340681,Unsurveyed/Urban,50,Erewash,1,225200.0,False
NN18 8JR,486606,285909,Stagnosols,90,North Northamptonshire,4,350500.0,False
S43 2NJ,441874,375589,Unsurveyed/Urban,90,Chesterfield,1,54000.0,False
DL1 1LA,429446,515225,Unsurveyed/Urban,50,Darlington,1,163400.0,False
DN20 8PU,500633,408275,Unsurveyed/Urban,10,North Lincolnshire,1,175400.0,False
WF1 3YZ,433076,420442,Unsurveyed/Urban,30,Wakefield,1,210400.0,False
YO41 1JL,471620,455645,Gleysols,10,East Riding of Yorkshire,1,331200.0,False
IP25 7PS,597779,305646,Arenosols,60,Breckland,1,655800.0,False
IP3 8XE,620009,242575,Unsurveyed/Urban,30,East Suffolk,1,256700.0,False
YO3 3LL,460948,457256,Gleysols,10,York,1,,False
NE23 7QX,426900,574226,Stagnosols,50,North Tyneside,1,936700.0,False
LN5 0WS,497221,370656,Unsurveyed/Urban,10,Lincoln,1,312000.0,False
NE20 0YL,416175,572983,Unsurveyed/Urban,60,Northumberland,1,433200.0,False
BD8 8HB,415400,433600,Unsurveyed/Urban,120,Bradford,1,93600.0,False
NG16 6WT,445803,347195,Unsurveyed/Urban,70,Broxtowe,1,161700.0,False
B23 5PE,409981,292844,Unsurveyed/Urban,130,Birmingham,1,169500.0,False
PE12 9WP,524979,324522,Gleysols,10,South Holland,1,208400.0,False
NG17 7JE,450636,356593,Unsurveyed/Urban,160,Ashfield,1,152000.0,False
BD7 2RA,413199,431998,Unsurveyed/Urban,180,Bradford,1,95600.0,False
LS2 8WR,429572,433410,Unsurveyed/Urban,30,Leeds,1,2666700.0,True
NG24 3NP,482091,351598,Unsurveyed/Urban,20,Newark and Sherwood,1,220500.0,False
DL2 1RH,436687,513286,Unsurveyed/Urban,40,Darlington,1,197100.0,False
HU7 3WY,509295,432522,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,160800.0,True
S25 2BU,452880,386067,Unsurveyed/Urban,110,Rotherham,1,153400.0,False
DE22 2LZ,433222,338841,Gleysols,70,Derby,1,269400.0,False
BD9 4SJ,414600,434700,Unsurveyed/Urban,170,Bradford,1,160300.0,False
DL11 6TP,403998,499157,Cambisols,190,Richmondshire,1,367100.0,False
NG21 9BP,459949,364780,Arenosols,60,Newark and Sherwood,1,191800.0,False
NE8 2BX,425200,563200,Unsurveyed/Urban,50,Gateshead,1,128900.0,False
NN8 4ZG,489200,268500,Unsurveyed/Urban,80,North Northamptonshire,1,303300.0,False
LS28 8JE,421340,432558,Unsurveyed/Urban,170,Leeds,1,230000.0,False
HD9 1AH,414800,408934,Unsurveyed/Urban,190,Kirklees,1,244400.0,False
YO43 4UG,489543,434665,Gleysols,30,East Riding of Yorkshire,1,320900.0,False
HU1 1NW,510100,428700,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,223000.0,True
LS1 6EX,430158,433540,Unsurveyed/Urban,40,Leeds,1,1599700.0,False
NR20 5SX,591932,323966,Luvisols,60,Breckland,5,424000.0,False
DL8 5QG,411508,492793,Stagnosols,210,Richmondshire,1,277800.0,False
M43 7SP,391076,399128,Unsurveyed/Urban,90,Tameside,1,90700.0,False
DN12 4JG,449489,399203,Luvisols,40,Doncaster,1,361000.0,False
IP18 6WT,650588,276278,Arenosols,10,East Suffolk,1,642200.0,False
B30 9BZ,404848,279910,Unsurveyed/Urban,150,Birmingham,1,,False
NR21 8EG,592792,330257,Luvisols,50,North Norfolk,1,222000.0,False
HG3 3ET,424132,460811,Stagnosols,130,Harrogate,1,430200.0,False
NG9 1FN,452477,336637,Unsurveyed/Urban,40,Broxtowe,1,262300.0,False
DL7 8LT,436800,494000,Unsurveyed/Urban,40,Hambleton,1,226200.0,False
WA16 8LZ,376200,378000,Unsurveyed/Urban,60,Cheshire East,1,557200.0,False
YO7 1DT,443437,482417,Arenosols,30,Hambleton,1,218600.0,False
BD13 1LP,409163,430913,Cambisols,370,Bradford,1,188400.0,False
DN22 7SR,470349,379977,Unsurveyed/Urban,20,Bassetlaw,1,228600.0,False
NG9 4JR,453984,337269,Unsurveyed/Urban,30,Broxtowe,1,209200.0,True
S45 9FH,440461,363175,Unsurveyed/Urban,120,North East Derbyshire,1,183300.0,False
TS25 1AF,452356,530299,Unsurveyed/Urban,10,Hartlepool,1,149600.0,False
S6 5WW,433852,389429,Unsurveyed/Urban,60,Sheffield,1,198200.0,False
S20 1XA,443508,383564,Cambisols,70,Sheffield,1,386200.0,False
LS1 1SB,428811,433420,Unsurveyed/Urban,30,Leeds,1,,False
LE6 3DR,443318,314148,Unsurveyed/Urban,160,North West Leicestershire,1,,False
BD18 3WR,414876,437482,Unsurveyed/Urban,80,Bradford,1,165100.0,False
LS14 3LA,437865,440207,Cambisols,90,Leeds,1,630000.0,False
HU19 2SF,534903,424926,Luvisols,10,East Riding of Yorkshire,1,141300.0,False
WS9 8YL,405686,301688,Unsurveyed/Urban,160,Walsall,1,324300.0,False
YO26 0BE,459652,451975,Unsurveyed/Urban,10,York,1,,False
B19 3PX,406800,287700,Unsurveyed/Urban,120,Birmingham,1,364700.0,False
LE67 9HA,449229,308939,Stagnosols,160,Hinckley and Bosworth,1,150600.0,False
DH5 0GG,436300,546334,Stagnosols,120,Sunderland,1,138900.0,False
LS12 2LZ,427500,433800,Unsurveyed/Urban,60,Leeds,1,110900.0,False
NE4 5TS,424200,564300,Unsurveyed/Urban,60,Newcastle upon Tyne,1,1513000.0,False
BD18 4ET,413018,437067,Unsurveyed/Urban,130,Bradford,1,314400.0,False
DE56 2FE,435793,352524,Planosols,100,Amber Valley,1,143200.0,False
YO2 1LU,460142,450511,Unsurveyed/Urban,10,York,1,,False
NE1 6NA,425161,564421,Unsurveyed/Urban,40,Newcastle upon Tyne,1,1362900.0,False
PE3 8JY,516319,301750,Unsurveyed/Urban,20,Peterborough,1,252100.0,False
NG2 7QA,457984,337398,Unsurveyed/Urban,30,Rushcliffe,6,117400.0,True
BD11 2JT,420515,428372,Unsurveyed/Urban,180,Kirklees,1,179900.0,False
TS5 6RB,449568,518128,Unsurveyed/Urban,10,Middlesbrough,6,100700.0,False
NR20 3SL,606630,310159,Luvisols,50,South Norfolk,1,348400.0,False
NE46 2NL,390733,563432,Stagnosols,180,Northumberland,1,13100.0,False
S73 9NQ,441568,404276,Unsurveyed/Urban,50,Barnsley,1,123400.0,False
LE3 9AZ,457564,305577,Unsurveyed/Urban,60,Leicester,1,219500.0,False
PE8 4DB,504262,288712,Luvisols,20,North Northamptonshire,1,354600.0,False
HU2 0AT,509554,429968,Unsurveyed/Urban,10,"Kingston upon Hull, City of",7,206700.0,False
LE16 0FX,474422,287870,Gleysols,80,Harborough,1,,False
LE5 5FR,460900,304000,Unsurveyed/Urban,70,Leicester,1,255800.0,False
CW11 9PW,373312,361126,Gleysols,50,Cheshire East,1,,False
B11 4PR,408984,284082,Unsurveyed/Urban,130,Birmingham,1,256300.0,False
B13 3LE,407502,281065,Unsurveyed/Urban,150,Birmingham,1,,False
PE10 9BG,509397,321124,Gleysols,10,South Kesteven,1,208800.0,False
PE7 3NZ,517176,291870,Cambisols,20,Peterborough,1,272500.0,False
B6 6AH,406766,290130,Unsurveyed/Urban,120,Birmingham,1,124000.0,False
LS26 0PU,433346,429092,Unsurveyed/Urban,70,Leeds,1,262200.0,False
B18 6PD,405858,287594,Unsurveyed/Urban,130,Birmingham,1,251100.0,False
LE4 0QA,456882,306888,Cambisols,90,Leicester,1,180300.0,False
WF10 2JU,442945,426040,Unsurveyed/Urban,10,Wakefield,1,196100.0,False
HU11 5BJ,514699,442410,Gleysols,20,East Riding of Yorkshire,1,256300.0,False
B20 2FB,405510,289129,Unsurveyed/Urban,140,Birmingham,1,270300.0,False
DH8 0JJ,409642,551856,Unsurveyed/Urban,180,County Durham,1,185400.0,False
NG31 8BJ,491289,336329,Unsurveyed/Urban,60,South Kesteven,1,211200.0,False
NE26 3LR,434861,572432,Unsurveyed/Urban,20,North Tyneside,1,324600.0,False
WF12 8RA,426435,421617,Unsurveyed/Urban,80,Kirklees,1,94500.0,False
NG7 2YW,452350,340566,Unsurveyed/Urban,60,Nottingham,1,1014200.0,False
NR21 8HR,592895,329856,Luvisols,40,North Norfolk,1,243700.0,False
YO32 3DP,460785,458045,Gleysols,10,York,1,351400.0,False
NE5 4QZ,419809,568337,Unsurveyed/Urban,90,Newcastle upon Tyne,1,425700.0,False
SK8 2DH,386835,388595,Unsurveyed/Urban,50,Stockport,4,271100.0,False
NE65 9AU,418625,603896,Stagnosols,90,Northumberland,1,299900.0,False
DN8 4RS,469409,414580,Stagnosols,0,Doncaster,8,113500.0,False
B17 8HN,402436,286746,Unsurveyed/Urban,180,Birmingham,1,386800.0,False
HU4 6DR,505767,428575,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,139500.0,False
M35 0DZ,389156,401615,Unsurveyed/Urban,100,Oldham,1,184100.0,False
CW11 4FW,375903,360805,Unsurveyed/Urban,60,Cheshire East,1,399200.0,False
LS15 0HA,435829,432979,Arenosols,80,Leeds,1,171400.0,False
NE16 3DN,420091,562190,Unsurveyed/Urban,10,Gateshead,1,114400.0,False
YO2 1ZX,460100,451000,Unsurveyed/Urban,20,York,1,,False
BD23 2ST,399549,451095,Stagnosols,140,Craven,1,208700.0,False
DL1 9ES,429177,514182,Unsurveyed/Urban,40,Darlington,1,,False
B3 2DA,406929,287134,Unsurveyed/Urban,130,Birmingham,1,25351100.0,False
DE6 1AB,417814,346630,Cambisols,130,Derbyshire Dales,1,292100.0,False
S40 9BS,437836,371072,Unsurveyed/Urban,90,Chesterfield,1,,False
DN31 1NQ,526977,409269,Unsurveyed/Urban,10,North East Lincolnshire,1,99500.0,False
PE6 7ST,520697,306100,Gleysols,0,Peterborough,8,271900.0,False
DE2 0ED,438600,333300,Unsurveyed/Urban,40,Derby,1,,False
NG21 0JZ,459909,358353,Unsurveyed/Urban,120,Newark and Sherwood,1,177000.0,False
S18 7ST,433314,376083,Planosols,130,North East Derbyshire,1,557800.0,False
LN2 4LS,499297,372727,Unsurveyed/Urban,40,Lincoln,1,221200.0,False
DN20 0AL,495622,408568,Arenosols,40,North Lincolnshire,1,198000.0,False
NG17 1JB,448127,358300,Cambisols,170,Ashfield,1,126900.0,False
NR34 0HQ,639207,292609,Luvisols,20,South Norfolk,1,333700.0,False
DL5 5EJ,428298,524411,Unsurveyed/Urban,90,County Durham,1,99500.0,False
B18 9GZ,406010,288305,Unsurveyed/Urban,130,Birmingham,1,,False
NE61 2QU,419518,585269,Unsurveyed/Urban,50,Northumberland,1,310000.0,False
CV7 8FU,428494,290833,Stagnosols,140,North Warwickshire,1,409100.0,False
ST15 0NB,389251,333938,Gleysols,90,Stafford,1,320900.0,False
DL11 6AX,404403,500189,Cambisols,220,Richmondshire,1,312600.0,False
IP22 3LU,611093,280371,Stagnosols,40,South Norfolk,1,,False
PE2 0GD,517735,297279,Unsurveyed/Urban,10,Peterborough,1,,False
PE30 4WF,564038,321359,Gleysols,10,King's Lynn and West Norfolk,5,278100.0,False
BD20 9FH,400228,448665,Stagnosols,120,Craven,1,319700.0,False
WS12 3DS,401003,310520,Unsurveyed/Urban,180,Cannock Chase,1,224200.0,False
HU3 3HQ,507900,428000,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,75400.0,False
PE25 1AW,556889,364643,Unsurveyed/Urban,10,East Lindsey,8,187400.0,True
BD9 4JJ,414910,435491,Unsurveyed/Urban,130,Bradford,1,165300.0,False
TS19 8LE,442094,521257,Unsurveyed/Urban,30,Stockton-on-Tees,1,111800.0,False
LE3 0GA,457824,303726,Unsurveyed/Urban,60,Leicester,1,167600.0,False
BD8 8PA,414864,434005,Unsurveyed/Urban,150,Bradford,1,84600.0,False
DH3 3SN,427500,551774,Unsurveyed/Urban,20,County Durham,1,188200.0,False
DY7 6NN,384547,282924,Cambisols,110,South Staffordshire,1,396100.0,False
NG4 4AJ,462379,342844,Unsurveyed/Urban,40,Gedling,1,222000.0,False
SR3 3YH,436613,553336,Unsurveyed/Urban,90,Sunderland,1,153500.0,False
LS19 7QF,421123,440968,Unsurveyed/Urban,190,Leeds,1,228300.0,False
DE74 2WF,435996,335424,Unsurveyed/Urban,50,Derby,1,275700.0,False
M34 3WP,391987,395644,Unsurveyed/Urban,90,Tameside,1,84200.0,False
LE3 8SG,453967,305556,Unsurveyed/Urban,90,Blaby,1,123100.0,False
SK9 3FH,385800,383692,Unsurveyed/Urban,80,Cheshire East,1,308000.0,False
WF13 3NF,422512,422532,Unsurveyed/Urban,90,Kirklees,1,68900.0,False
HD7 4ES,409579,415166,Unsurveyed/Urban,190,Kirklees,1,122300.0,False
S60 2JU,443310,391879,Unsurveyed/Urban,90,Rotherham,1,133400.0,False
LN13 0EW,544766,376212,Cambisols,10,East Lindsey,1,241900.0,False
SK4 2PU,388500,391060,Unsurveyed/Urban,70,Stockport,1,464300.0,False
ST14 8JF,409096,333292,Unsurveyed/Urban,90,East Staffordshire,1,324200.0,False
BD22 6HE,404825,441436,Unsurveyed/Urban,190,Bradford,1,59700.0,False
B46 1JL,420070,288956,Cambisols,100,North Warwickshire,1,276000.0,False
SK10 2ND,391971,376344,Cambisols,150,Cheshire East,1,403800.0,False
NN14 2PZ,481215,283136,Cambisols,110,North Northamptonshire,1,641900.0,False
TS26 0YW,448400,533300,Stagnosols,40,Hartlepool,1,225000.0,False
NR30 4ZG,652248,308155,Unsurveyed/Urban,0,Great Yarmouth,1,155300.0,True
LE2 8LU,457154,300943,Unsurveyed/Urban,60,Leicester,1,206100.0,False
NE37 1BT,429959,557439,Unsurveyed/Urban,80,Sunderland,1,77100.0,False
LS10 1RD,432696,430811,Unsurveyed/Urban,20,Leeds,1,669500.0,True
NE28 9LX,429828,567831,Unsurveyed/Urban,40,North Tyneside,1,256000.0,False
NR32 4GF,653126,295669,Stagnosols,10,East Suffolk,1,244300.0,False
DE5 5PH,443618,360156,Planosols,150,Bolsover,1,,False
DH8 5RL,411020,550760,Unsurveyed/Urban,270,County Durham,1,110100.0,False
CW11 4ND,376336,361714,Arenosols,70,Cheshire East,1,414800.0,False
YO7 1LQ,442918,481997,Arenosols,30,Hambleton,1,212300.0,False
HD7 6AL,405081,412083,Unsurveyed/Urban,210,Kirklees,1,141800.0,False
HD6 3BN,413155,420489,Cambisols,180,Calderdale,1,116600.0,False
WS7 8TD,405247,308082,Unsurveyed/Urban,140,Lichfield,1,,False
DL13 3NW,410038,531653,Stagnosols,140,County Durham,1,229200.0,False
B21 0SQ,404522,289374,Unsurveyed/Urban,130,Birmingham,1,124400.0,False
LS26 0HT,434881,428621,Unsurveyed/Urban,50,Leeds,1,202900.0,False
SK13 1BE,402005,396637,Stagnosols,140,High Peak,1,169400.0,False
DN5 8TR,455200,404500,Unsurveyed/Urban,20,Doncaster,1,213300.0,False
LE6 3TZ,444967,313866,Unsurveyed/Urban,170,North West Leicestershire,1,,False
S40 1JQ,440000,373700,Unsurveyed/Urban,110,Chesterfield,1,179800.0,False
SK4 3BN,386662,390736,Unsurveyed/Urban,60,Stockport,1,352000.0,False
PE11 4TD,521406,335505,Gleysols,0,South Holland,1,205800.0,False
NR13 6JF,634652,313257,Cambisols,10,Broadland,1,362300.0,False
NG15 6UT,452763,348950,Unsurveyed/Urban,100,Ashfield,1,283800.0,False
HD9 3RF,412734,408329,Cambisols,280,Kirklees,1,337800.0,False
LN10 6WB,518541,363086,Stagnosols,0,East Lindsey,1,249300.0,False
DE7 0FY,445905,342226,Unsurveyed/Urban,80,Erewash,1,,False
HX4 8DQ,409622,421081,Unsurveyed/Urban,80,Calderdale,1,214400.0,False
B9 5HW,410173,286659,Unsurveyed/Urban,120,Birmingham,1,122800.0,False
YO23 3WP,459652,451975,Unsurveyed/Urban,10,York,1,376900.0,False
DN8 4HA,468778,414203,Stagnosols,10,Doncaster,8,130300.0,False
IP20 9BJ,624472,283241,Stagnosols,30,South Norfolk,1,259400.0,False
NE10 0JJ,427720,562161,Unsurveyed/Urban,40,Gateshead,1,169400.0,False
BD1 3NF,416300,433200,Unsurveyed/Urban,110,Bradford,1,335100.0,False
LS17 5WY,430772,439564,Unsurveyed/Urban,160,Leeds,1,246200.0,False
WF17 8YW,423055,424846,Unsurveyed/Urban,80,Kirklees,1,127600.0,False
LS13 1LX,421934,436397,Unsurveyed/Urban,70,Leeds,1,197600.0,False
LE9 7TE,450109,299222,Stagnosols,100,Blaby,1,172200.0,False
ST10 1SY,401693,343906,Arenosols,170,Staffordshire Moorlands,1,217300.0,False
B44 0PB,409430,294263,Unsurveyed/Urban,130,Birmingham,1,189300.0,False
NE12 9PB,427815,568895,Unsurveyed/Urban,60,North Tyneside,1,188500.0,False
PE7 1NP,526121,297356,Unsurveyed/Urban,0,Fenland,1,197900.0,False
B21 0QF,404100,289500,Unsurveyed/Urban,150,Birmingham,1,126300.0,False
DE6 4LN,428924,338681,Luvisols,110,Amber Valley,1,489400.0,False
NE28 9BJ,430508,568035,Unsurveyed/Urban,50,North Tyneside,1,262600.0,False
LS6 1JQ,428302,435066,Unsurveyed/Urban,60,Leeds,1,258200.0,False
DL11 7HS,411525,508487,Cambisols,160,Richmondshire,1,150400.0,False
NG17 2BS,449093,359760,Unsurveyed/Urban,160,Ashfield,1,135200.0,False
WF13 4NW,422935,422597,Unsurveyed/Urban,120,Kirklees,1,132900.0,False
NR35 1DZ,633225,289920,Arenosols,10,East Suffolk,1,264700.0,False
NG1 7LH,457405,339573,Unsurveyed/Urban,30,Nottingham,1,1828500.0,False
DN12 4LP,449608,399525,Unsurveyed/Urban,30,Doncaster,1,353200.0,False
NG1 2BB,457192,339839,Unsurveyed/Urban,40,Nottingham,1,338300.0,False
HX6 2RS,405646,423986,Unsurveyed/Urban,130,Calderdale,1,178100.0,False
NE34 6RT,438360,565128,Unsurveyed/Urban,30,South Tyneside,1,135400.0,False
NR7 0YN,627785,309237,Cambisols,20,Broadland,1,333600.0,False
CV13 0DZ,442902,305604,Stagnosols,130,Hinckley and Bosworth,1,109800.0,False
HU5 2LF,508187,431259,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,61400.0,False
LE4 1JZ,457400,309000,Cambisols,90,Leicester,1,357500.0,False
LE3 3NY,452471,302461,Stagnosols,110,Blaby,1,272100.0,False
WF2 6TP,434171,417245,Unsurveyed/Urban,50,Wakefield,1,322100.0,False
BD13 4HN,407560,432353,Stagnosols,310,Bradford,1,127400.0,False
B6 7DH,408278,290496,Unsurveyed/Urban,90,Birmingham,10,358000.0,False
DE24 9RN,433833,331538,Planosols,50,Derby,1,142000.0,False
NG10 9BW,449059,333555,Unsurveyed/Urban,30,Erewash,1,,False
PE11 2XQ,524977,324524,Gleysols,10,South Holland,1,172200.0,False
OL14 8AB,395098,424681,Podsols,140,Calderdale,1,206500.0,False
CW12 3FW,387117,362312,Stagnosols,130,Cheshire East,1,279700.0,False
DE3 3EY,433174,336261,Unsurveyed/Urban,70,Derby,1,,False
DE3 5GB,430779,334185,Unsurveyed/Urban,100,Derby,1,,False
WF1 2AN,432237,422166,Leptosols,60,Wakefield,1,218200.0,False
ST13 6EN,399247,356622,Unsurveyed/Urban,210,Staffordshire Moorlands,1,219600.0,False
LE41 9LE,454610,301986,Stagnosols,80,Blaby,1,,False
DE12 6NQ,429297,315109,Luvisols,100,South Derbyshire,1,194800.0,False
HD7 6HG,404853,410992,Histosols,210,Kirklees,1,225900.0,False
OL14 7UR,393309,421260,Podsols,180,Calderdale,1,328600.0,False
NR9 5BJ,610332,311743,Gleysols,30,Broadland,1,422500.0,False
TS17 5LX,443367,514552,Stagnosols,20,Stockton-on-Tees,1,215800.0,False
YO32 3HY,460883,457333,Gleysols,10,York,1,338700.0,False
WF12 9PT,424414,421125,Unsurveyed/Urban,40,Kirklees,6,207900.0,False
LE2 6YX,459294,304253,Unsurveyed/Urban,70,Leicester,1,225000.0,False
NR13 4JT,632998,309588,Cambisols,20,Broadland,1,307500.0,False
HU7 4RA,511555,433659,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,126400.0,False
NG8 2GF,451532,339659,Unsurveyed/Urban,60,Nottingham,1,188900.0,False
YO18 8SD,472565,495804,Stagnosols,140,Ryedale,1,281000.0,False
PE11 3YE,524499,326688,Gleysols,10,South Holland,7,217300.0,False
PE12 8RS,534894,318309,Gleysols,0,South Holland,5,199000.0,False
NR17 1XZ,603716,294939,Luvisols,40,Breckland,1,372700.0,False
LS27 8WB,427406,427652,Unsurveyed/Urban,110,Leeds,1,163500.0,False
NE22 5AL,426443,581707,Unsurveyed/Urban,40,Northumberland,1,115700.0,False
S80 1GW,458566,379019,Unsurveyed/Urban,40,Bassetlaw,1,160300.0,False
PE1 3PE,519351,300788,Unsurveyed/Urban,10,Peterborough,1,576200.0,False
PE33 0HS,561890,310947,Luvisols,10,King's Lynn and West Norfolk,1,458900.0,False
HX3 7HH,411390,426857,Unsurveyed/Urban,220,Calderdale,1,199700.0,False
HX3 9RL,411455,423521,Cambisols,210,Calderdale,1,142100.0,False
LE11 5FG,451023,320595,Unsurveyed/Urban,50,Charnwood,1,196900.0,False
YO31 9HU,461162,454924,Unsurveyed/Urban,10,York,1,420200.0,False
S8 9SF,435727,384635,Unsurveyed/Urban,100,Sheffield,1,145600.0,False
NR1 1QE,623527,308181,Histosols,10,Norwich,1,201800.0,False
S30 3ZE,436000,394000,Unsurveyed/Urban,60,Sheffield,1,,False
NE10 9RJ,427140,560851,Unsurveyed/Urban,140,Gateshead,1,141800.0,False
S70 1EA,434600,406300,Unsurveyed/Urban,100,Barnsley,1,89300.0,False
