postcode,easting,northing,soilType,elevation
LS15 4HW,440000,437400,Cambisols,80
S5 9GE,435907,393126,Unsurveyed/Urban,100
HU10 6NS,502041,430747,Unsurveyed/Urban,30
NE13 7BN,423648,572066,Stagnosols,70
YO2 3JT,456879,450126,Unsurveyed/Urban,20
SR8 1LE,442213,539597,Unsurveyed/Urban,100
PE9 4JL,504312,310137,Leptosols,40
NG1 3LS,457556,340257,Unsurveyed/Urban,40
NN9 7NS,490300,258700,Cambisols,90
SK13 1EJ,402967,396071,Cambisols,200
DE14 1TB,425500,323200,Gleysols,50
WA16 9AR,375539,377379,Unsurveyed/Urban,60
S45 9HU,439531,362884,Unsurveyed/Urban,130
YO23 1YD,460156,451074,Unsurveyed/Urban,20
YO62 5DY,461457,483702,Cambisols,50
IP22 2DW,610628,283897,Stagnosols,40
BD1 4NT,416220,433636,Unsurveyed/Urban,110
OL9 9PB,388915,403038,Unsurveyed/Urban,100
DE21 5LF,437133,339636,Stagnosols,60
SK2 7HJ,391531,387642,Unsurveyed/Urban,90
IP12 9DL,630155,255746,Arenosols,30
PE9 4BN,501204,310694,Leptosols,60
CV9 3RH,432644,301592,Cambisols,80
B21 9DS,404785,289482,Unsurveyed/Urban,130
TD15 2PB,406092,642747,Gleysols,10
BD24 9RA,381719,463921,Cambisols,150
YO32 3DQ,460698,457783,Gleysols,10
TS12 2QP,468800,521600,Stagnosols,80
SK8 1GG,385616,388498,Unsurveyed/Urban,40
S72 7PE,440994,408842,Unsurveyed/Urban,40
HD4 6RH,414946,414627,Cambisols,180
TS1 1TJ,449433,520652,Unsurveyed/Urban,10
NG5 8RB,459936,346174,Luvisols,100
PE30 3HY,564822,322580,Unsurveyed/Urban,20
NR15 1PZ,621053,298544,Luvisols,40
ST10 1XZ,400522,342572,Planosols,170
NE1 1YA,424800,564000,Unsurveyed/Urban,30
DE7 0PZ,445905,342226,Unsurveyed/Urban,80
DL17 9BP,432700,531300,Cambisols,90
HU6 9NL,508068,433194,Unsurveyed/Urban,0
NG17 2SF,446453,358826,Planosols,150
NE47 0DL,398298,558570,Stagnosols,170
S8 0TD,433844,383275,Unsurveyed/Urban,100
ST9 9JU,392361,350408,Cambisols,230
NG31 7XR,490244,334606,Stagnosols,70
WF2 8UU,431700,419600,Unsurveyed/Urban,40
S66 0AU,447010,391725,Unsurveyed/Urban,130
HD6 1BL,414017,422921,Unsurveyed/Urban,70
IP12 2AQ,640740,251174,Arenosols,10
NE25 9TW,433959,571539,Unsurveyed/Urban,40
HU8 0AX,511356,431840,Unsurveyed/Urban,0
NE20 0TD,402032,571060,Stagnosols,150
DL8 2HQ,429834,486480,Cambisols,50
DN41 8SB,516691,409770,Luvisols,20
LS9 6PL,433925,435122,Unsurveyed/Urban,50
NE2 2JQ,425994,566129,Unsurveyed/Urban,40
LE2 8BG,458215,301652,Unsurveyed/Urban,60
PE13 1HQ,546082,309524,Unsurveyed/Urban,0
DN14 4BU,473033,423375,Cambisols,10
YO18 7DG,479806,483920,Unsurveyed/Urban,40
TS9 5XT,452340,508540,Stagnosols,70
LE55 8RX,436927,316828,Planosols,130
YO8 8HE,464896,426193,Arenosols,10
DN41 7RL,522008,410871,Stagnosols,10
PE9 3QF,498816,300848,Cambisols,40
DN15 7JP,489155,411598,Unsurveyed/Urban,40
DE22 4LS,431983,336611,Unsurveyed/Urban,90
TS10 4YJ,458961,522172,Stagnosols,10
DN20 9FH,500832,406359,Unsurveyed/Urban,10
B30 2YN,405601,281703,Unsurveyed/Urban,120
BD16 4BN,410834,439452,Unsurveyed/Urban,90
SK9 1NU,384478,380915,Unsurveyed/Urban,70
SK12 1NL,391933,383148,Unsurveyed/Urban,90
NG20 9BE,451092,369226,Cambisols,110
NE44 6DU,401967,561371,Stagnosols,30
HD2 1RE,416948,420464,Unsurveyed/Urban,90
YO42 2RY,479491,449556,Cambisols,30
B78 3PF,417764,301908,Planosols,80
HU7 3FJ,508423,435524,Gleysols,0
OL6 7BD,393189,398921,Unsurveyed/Urban,110
NE47 0BN,398869,556930,Stagnosols,190
B3 1NN,406600,287200,Unsurveyed/Urban,130
NG32 3RP,498431,343710,Gleysols,50
SR4 7GH,437900,558700,Unsurveyed/Urban,40
TS9 7NA,454802,506431,Stagnosols,90
B46 3LL,419835,288541,Cambisols,90
LS21 2AF,419990,446601,Unsurveyed/Urban,80
YO23 1HS,459982,450276,Unsurveyed/Urban,10
YO26 0DL,459652,451975,Unsurveyed/Urban,10
LS19 6XL,420388,440830,Unsurveyed/Urban,150
YO16 6ZP,519209,469568,Luvisols,50
PE37 7EU,582027,308344,Arenosols,70
WF3 4AA,435032,424205,Arenosols,30
TS10 3JP,460493,525089,Unsurveyed/Urban,10
HD1 1EP,414400,416800,Unsurveyed/Urban,90
DE65 6LR,427823,333089,Planosols,60
NG4 1HB,460628,341352,Unsurveyed/Urban,60
NN16 8LE,485287,279196,Arenosols,100
TS23 1NP,445892,523041,Unsurveyed/Urban,10
DL6 3JU,444395,501641,Stagnosols,80
YO18 8TJ,479426,483499,Unsurveyed/Urban,30
HG4 2RD,429492,472197,Unsurveyed/Urban,60
S6 3NA,434103,388218,Unsurveyed/Urban,80
B32 1BA,399389,284604,Unsurveyed/Urban,210
IP17 1HB,638449,261821,Arenosols,20
IP17 3AU,644427,269297,Arenosols,20
HG4 3PW,422447,469784,Stagnosols,190
SR3 2YU,438030,552606,Unsurveyed/Urban,90
LE5 6PD,463888,304028,Unsurveyed/Urban,90
DN37 9LN,524491,409928,Unsurveyed/Urban,10
LS15 0JH,435414,433137,Unsurveyed/Urban,70
YO1 1GR,460200,452000,Unsurveyed/Urban,10
NG22 0BZ,467433,361876,Luvisols,70
NE16 5SP,419868,560058,Unsurveyed/Urban,150
NE33 4PL,436600,566600,Unsurveyed/Urban,20
NG2 4BJ,458737,339594,Unsurveyed/Urban,30
NG10 5FS,447416,336663,Unsurveyed/Urban,60
DN14 6HN,474853,424259,Cambisols,10
DH9 8BB,419113,553428,Stagnosols,160
HG1 3LP,430901,457705,Unsurveyed/Urban,80
ST11 9NZ,396213,340778,Unsurveyed/Urban,170
PE38 0EE,560100,296800,Histosols,0
S1 4TQ,434928,387604,Unsurveyed/Urban,80
SK11 6JT,391875,373707,Unsurveyed/Urban,130
YO6 5JL,465004,482074,Gleysols,40
DN22 6DL,470451,381174,Unsurveyed/Urban,20
NE16 4YX,418786,563377,Unsurveyed/Urban,10
NN17 3DR,490243,293999,Leptosols,110
DN1 1JE,457830,403303,Unsurveyed/Urban,20
DE45 1AX,421752,368039,Planosols,140
YO4 2QZ,480152,448896,Cambisols,30
DE22 5JN,431252,339740,Luvisols,90
M35 0AA,389723,401653,Unsurveyed/Urban,100
LS14 2ED,435871,437818,Unsurveyed/Urban,120
DE2 0ER,437700,332900,Unsurveyed/Urban,50
YO12 7WW,504115,488589,Unsurveyed/Urban,40
NR13 5DE,628110,311370,Cambisols,30
SK13 2EX,401633,395765,Stagnosols,150
NE26 3TN,434748,573064,Unsurveyed/Urban,20
IP98 1HB,611730,279952,Stagnosols,30
YO25 7HY,502988,458356,Unsurveyed/Urban,30
BD21 1JA,405693,440568,Unsurveyed/Urban,130
WF6 1ZU,438395,422248,Unsurveyed/Urban,40
LS3 1TX,428809,433421,Unsurveyed/Urban,30
DE3 8UP,435312,333657,Unsurveyed/Urban,60
TS3 8JB,451779,519332,Unsurveyed/Urban,10
OL8 4ST,390855,402636,Unsurveyed/Urban,120
SR8 2JU,441517,540133,Unsurveyed/Urban,130
PE36 5QF,567788,340014,Luvisols,30
LE5 9AH,459294,304253,Unsurveyed/Urban,70
DL14 0NT,414833,525725,Stagnosols,140
LS24 9PA,448421,442571,Cambisols,10
YO25 6DZ,502445,458120,Unsurveyed/Urban,20
ST16 3WZ,393184,324429,Unsurveyed/Urban,80
DN35 8EL,529938,408628,Unsurveyed/Urban,10
DN2 5HF,459000,403800,Unsurveyed/Urban,20
DL17 9LE,430945,534376,Unsurveyed/Urban,100
DN5 0NX,456908,406420,Unsurveyed/Urban,10
NE67 5LD,417372,628397,Cambisols,40
TS9 6HG,457523,510767,Stagnosols,120
PE30 5BG,562100,319000,Unsurveyed/Urban,0
BD5 7RH,416041,431855,Unsurveyed/Urban,140
TS1 4DQ,449238,519850,Unsurveyed/Urban,10
NN14 1BU,491547,286985,Arenosols,80
BD22 0RN,402431,438372,Stagnosols,270
PE31 7BY,567252,337079,Cambisols,10
NE32 3QF,433380,565451,Unsurveyed/Urban,10
YO62 4DF,458447,478595,Stagnosols,100
NE32 4SB,433059,561941,Unsurveyed/Urban,30
SK4 2NP,388140,390981,Unsurveyed/Urban,70
WF4 3XJ,431372,416238,Unsurveyed/Urban,70
SK11 0EB,392567,371017,Cambisols,170
HX7 8FB,400102,428056,Cambisols,250
YO16 5YU,519518,469279,Unsurveyed/Urban,50
B2 2UX,407279,288677,Unsurveyed/Urban,110
M19 2SJ,387600,393000,Unsurveyed/Urban,60
S31 8YA,449247,380371,Cambisols,120
YO3 5RZ,462798,460366,Gleysols,20
S3 7YZ,435783,387323,Unsurveyed/Urban,60
WS14 4SN,411754,309250,Unsurveyed/Urban,90
PE14 9LS,547869,298650,Gleysols,0
HG2 8LA,431591,454858,Unsurveyed/Urban,110
YO21 1DS,489800,510700,Luvisols,10
S43 4RD,448979,376162,Unsurveyed/Urban,140
OL2 7BS,393478,408789,Unsurveyed/Urban,190
NR6 6PB,620836,312947,Unsurveyed/Urban,30
WF9 1AQ,446215,414797,Planosols,60
NG16 6EY,445413,353101,Arenosols,120
TS1 9TE,449611,520360,Unsurveyed/Urban,10
TS18 1DU,444348,518763,Unsurveyed/Urban,10
SK8 3EU,385166,385882,Unsurveyed/Urban,70
NE32 3LE,432741,565339,Unsurveyed/Urban,20
NE12 5BL,427483,572108,Unsurveyed/Urban,70
YO11 1XY,504115,488589,Unsurveyed/Urban,40
DE11 0GW,429237,320634,Unsurveyed/Urban,110
NE46 3JF,392721,563920,Unsurveyed/Urban,70
S81 0XA,459600,381365,Arenosols,60
WV8 2HB,386701,302748,Unsurveyed/Urban,120
DH6 4AU,432430,535283,Stagnosols,110
DN18 5FL,502942,422570,Gleysols,10
NE46 1DS,394214,563698,Unsurveyed/Urban,70
S36 2BJ,427097,397892,Unsurveyed/Urban,230
LS5 3JS,426349,435820,Unsurveyed/Urban,50
YO16 6XB,517960,470303,Cambisols,80
SK10 3DD,389964,374728,Cambisols,150
B33 0QH,415704,285265,Unsurveyed/Urban,100
WV12 5XN,397669,302189,Unsurveyed/Urban,160
WF6 1UB,439622,421886,Stagnosols,30
LS23 6HA,443134,445643,Unsurveyed/Urban,20
DL3 9SR,426491,516062,Unsurveyed/Urban,60
LE12 5DJ,448460,323014,Luvisols,50
CW5 6JD,365894,352262,Unsurveyed/Urban,40
YO1 0FE,459652,451975,Unsurveyed/Urban,10
B12 0EA,408014,285242,Unsurveyed/Urban,130
LS1 9TQ,429756,433880,Unsurveyed/Urban,40
SK15 2UG,398000,397500,Podsols,250
HX3 0LD,409230,423311,Unsurveyed/Urban,140
SR5 4PB,435426,559881,Unsurveyed/Urban,60
M35 6AE,390101,397666,Unsurveyed/Urban,90
B79 9JE,421481,312211,Luvisols,70
LE65 1HE,435700,316700,Unsurveyed/Urban,130
DN21 3WW,481603,390035,Unsurveyed/Urban,10
WF17 6LF,424633,423121,Unsurveyed/Urban,50
SK14 1NT,395203,394838,Unsurveyed/Urban,120
HU16 4DX,504729,432729,Unsurveyed/Urban,10
YO26 5PB,456852,452222,Unsurveyed/Urban,20
S31 9UT,444651,377929,Planosols,60
PE31 6QD,568474,331302,Arenosols,10
PE7 1LN,526666,297249,Unsurveyed/Urban,10
S65 2NT,444698,392737,Unsurveyed/Urban,60
DH1 3NE,427383,542503,Unsurveyed/Urban,50
CW12 4LH,384166,363012,Unsurveyed/Urban,100
NR13 5RZ,632476,308460,Cambisols,10
SK6 2PZ,392896,391655,Unsurveyed/Urban,100
BD21 4BG,406918,441701,Unsurveyed/Urban,90
NE4 7AX,423668,563050,Unsurveyed/Urban,20
PE20 3HR,524806,340499,Gleysols,0
DE13 7AR,418242,314475,Gleysols,50
SK3 8UT,389363,387831,Unsurveyed/Urban,70
CW1 3LY,369054,356665,Unsurveyed/Urban,50
NG7 5GD,455492,341452,Unsurveyed/Urban,40
B77 5HD,422561,301202,Unsurveyed/Urban,90
NR34 0WZ,642260,290363,Unsurveyed/Urban,10
B76 9ES,417714,292862,Cambisols,90
NN9 8AA,496135,268091,Unsurveyed/Urban,70
LE18 3YS,461820,297951,Stagnosols,90
S70 3PF,437200,405600,Unsurveyed/Urban,50
WA15 0QQ,377578,384385,Stagnosols,40
BD3 7JD,418523,433674,Unsurveyed/Urban,190
TS18 3XF,444053,519811,Unsurveyed/Urban,10
DE1 2LA,435833,335856,Unsurveyed/Urban,50
NG5 9RS,455200,345100,Unsurveyed/Urban,70
WS12 3YH,400098,310039,Stagnosols,150
DN6 7TQ,452683,408488,Unsurveyed/Urban,40
SK23 0TD,405344,382090,Cambisols,220
YO6 6JW,461595,496712,Cambisols,220
NE2 1TB,425845,564808,Unsurveyed/Urban,40
DE55 7FQ,441789,354895,Unsurveyed/Urban,140
NE29 9AJ,434700,569000,Unsurveyed/Urban,50
SK13 9QF,403423,395159,Stagnosols,220
WF5 8ET,427807,420428,Unsurveyed/Urban,100
NG22 8TH,463778,360924,Arenosols,70
TS27 4QP,446464,538688,Unsurveyed/Urban,70
B14 6NP,407502,281065,Unsurveyed/Urban,150
YO21 3SG,482951,512035,Cambisols,120
TS24 7NQ,451500,532300,Unsurveyed/Urban,10
DE7 3LZ,444213,333258,Luvisols,40
BD4 8BB,418865,432833,Unsurveyed/Urban,170
PE11 1ZJ,524979,324522,Gleysols,10
NG3 5BG,457519,342150,Unsurveyed/Urban,90
LS3 1BQ,429041,433963,Unsurveyed/Urban,50
SK10 5RF,394155,377944,Cambisols,160
B72 1WJ,411619,296818,Unsurveyed/Urban,130
DE4 1JU,420047,365766,Cambisols,210
NE7 7DH,426206,566579,Unsurveyed/Urban,50
WS3 3NJ,399803,302704,Unsurveyed/Urban,160
S40 2EB,438565,370421,Unsurveyed/Urban,80
BD22 6WQ,405731,440995,Unsurveyed/Urban,110
WF8 4YU,444890,421223,Unsurveyed/Urban,80
PE14 9HG,549885,300230,Gleysols,0
PE12 0SN,531445,313887,Gleysols,0
HG3 2LL,421499,458666,Stagnosols,190
LE4 4BH,459003,308211,Unsurveyed/Urban,60
SK11 9PZ,388808,372906,Stagnosols,170
PE12 0JB,541060,317208,Gleysols,0
LE11 3TH,451698,318992,Unsurveyed/Urban,60
NG12 3HZ,464304,335085,Unsurveyed/Urban,40
NG9 1PL,453471,336060,Unsurveyed/Urban,30
B10 9RU,409500,285900,Unsurveyed/Urban,130
BD4 7JQ,417521,431775,Unsurveyed/Urban,170
SK1 3RW,389500,390100,Unsurveyed/Urban,60
HD7 1BQ,413776,408081,Unsurveyed/Urban,180
DN37 0TN,520751,401935,Luvisols,70
YO8 8RR,461954,430757,Gleysols,10
LS11 1ER,429727,432216,Unsurveyed/Urban,30
NR7 8LG,625761,311799,Unsurveyed/Urban,30
LE4 2DU,457913,307498,Unsurveyed/Urban,80
S25 4GA,452346,385148,Unsurveyed/Urban,120
S99 1AS,437926,389870,Unsurveyed/Urban,40
BD4 9DA,419043,430940,Unsurveyed/Urban,180
B2 4UT,407154,286921,Unsurveyed/Urban,130
LS15 4BD,437527,437004,Stagnosols,110
B76 8DP,413673,293311,Unsurveyed/Urban,110
M43 7QU,390142,398912,Unsurveyed/Urban,90
BD18 3TB,414634,436642,Unsurveyed/Urban,100
BD14 6RF,411746,431757,Unsurveyed/Urban,240
NE5 3QQ,421352,566305,Unsurveyed/Urban,90
DN20 8DP,500641,407420,Unsurveyed/Urban,10
LE11 5TF,451958,321197,Unsurveyed/Urban,40
NR31 0AL,651859,307613,Unsurveyed/Urban,0
HD1 2UY,414400,416300,Unsurveyed/Urban,90
NR19 1GZ,598930,311005,Luvisols,50
LN6 9WZ,497221,370656,Unsurveyed/Urban,10
NN8 7LP,490600,258900,Cambisols,80
LE19 2JP,454501,297068,Cambisols,70
TS1 3NE,449770,519574,Unsurveyed/Urban,10
NR19 1NQ,598711,311307,Luvisols,50
S40 1TF,438494,370939,Unsurveyed/Urban,90
DN20 0DR,496072,408854,Arenosols,30
DE7 4FG,445723,340166,Unsurveyed/Urban,70
HD4 6ED,414127,414771,Unsurveyed/Urban,140
LE4 6GD,460413,306394,Unsurveyed/Urban,60
S43 2DG,439857,375697,Unsurveyed/Urban,100
TS19 9HR,442803,522141,Unsurveyed/Urban,30
DN41 8SD,516723,409759,Luvisols,20
HU17 8FB,503200,439400,Unsurveyed/Urban,10
WF17 0BX,422974,425773,Unsurveyed/Urban,100
B9 5RN,410550,286471,Unsurveyed/Urban,130
DN4 6SS,462592,400120,Arenosols,10
WS14 9WS,413408,309713,Arenosols,80
OL6 9DS,395236,400969,Stagnosols,170
TS12 1YB,466990,519252,Luvisols,80
S70 5HG,435008,403990,Unsurveyed/Urban,90
S25 2LR,452746,386241,Unsurveyed/Urban,110
DN20 8PN,500185,408014,Unsurveyed/Urban,10
TS20 1HX,444715,522140,Unsurveyed/Urban,20
M34 5QR,391176,397759,Unsurveyed/Urban,90
PE30 4YL,563829,319138,Stagnosols,0
OL9 0EB,390756,406060,Unsurveyed/Urban,140
CV9 3DZ,429167,306796,Luvisols,80
DE23 6UD,434944,334847,Unsurveyed/Urban,60
BD16 1XX,410976,437932,Unsurveyed/Urban,80
IP26 4HX,571444,290781,Leptosols,10
YO10 3RW,462761,451720,Unsurveyed/Urban,10
PE4 6DF,517133,302447,Unsurveyed/Urban,10
YO7 4QS,442976,488691,Stagnosols,70
NG1 9LU,457804,340087,Unsurveyed/Urban,30
S60 1JT,442205,393053,Unsurveyed/Urban,30
YO12 6UN,501795,490351,Unsurveyed/Urban,40
S30 4RZ,434817,396244,Unsurveyed/Urban,100
LE67 2BH,442289,314412,Unsurveyed/Urban,150
HU17 5YA,503800,439200,Unsurveyed/Urban,10
SK8 5YF,387549,386718,Unsurveyed/Urban,60
DL2 1YW,429177,514182,Unsurveyed/Urban,40
NE26 2HZ,435400,572000,Unsurveyed/Urban,30
HU5 3XY,507775,430117,Unsurveyed/Urban,0
YO7 4PL,435501,478793,Stagnosols,30
S80 1BB,458277,378102,Unsurveyed/Urban,40
PE3 8BP,516435,300585,Unsurveyed/Urban,20
WF3 1PJ,428945,425790,Unsurveyed/Urban,140
YO17 8AB,479987,471738,Cambisols,20
S18 6GQ,435415,379025,Unsurveyed/Urban,160
BD3 0AF,417595,433603,Unsurveyed/Urban,150
S41 7YJ,438600,371700,Unsurveyed/Urban,80
B14 4EG,409258,279804,Unsurveyed/Urban,140
NG3 4PA,457760,340197,Unsurveyed/Urban,40
DH7 7PG,422904,542734,Stagnosols,120
ST16 2LP,392346,323145,Unsurveyed/Urban,80
OL1 9GA,393482,404988,Unsurveyed/Urban,180
B20 3RN,406059,289841,Unsurveyed/Urban,120
DN12 4TU,449805,399048,Luvisols,50
WS15 1LY,403981,316796,Arenosols,130
YO15 2RS,518344,466737,Unsurveyed/Urban,10
LS12 2EZ,428021,433332,Unsurveyed/Urban,60
LN6 7RL,495985,368678,Unsurveyed/Urban,10
SK6 1BN,393300,391800,Unsurveyed/Urban,110
CW1 5XF,375525,355475,Stagnosols,80
LS8 2ER,432755,438312,Unsurveyed/Urban,130
TS19 0WJ,443600,519400,Unsurveyed/Urban,10
NR3 2DE,622588,309807,Unsurveyed/Urban,10
TS6 8EL,457352,520013,Stagnosols,30
BD16 3JZ,411728,439460,Unsurveyed/Urban,180
WF2 6LR,435914,417417,Stagnosols,30
NG1 1DB,457972,340096,Unsurveyed/Urban,30
NR4 7TY,616886,307980,Luvisols,30
NE49 9HB,369911,563961,Stagnosols,130
PE36 5NH,571105,337610,Leptosols,30
S42 5NF,441108,365164,Unsurveyed/Urban,130
WF4 3QP,431391,415827,Arenosols,70
SR2 0PX,441315,552830,Unsurveyed/Urban,30
LE5 1HJ,463487,305988,Unsurveyed/Urban,80
CW11 3BD,373923,361497,Unsurveyed/Urban,60
DH1 9FX,427562,542937,Unsurveyed/Urban,40
B12 8SD,408100,284300,Unsurveyed/Urban,130
B8 3BU,410700,287400,Unsurveyed/Urban,120
WF14 8DW,420295,420031,Unsurveyed/Urban,60
HX4 8WY,409508,425333,Unsurveyed/Urban,130
NG11 7DP,456562,335930,Unsurveyed/Urban,30
WF11 0DN,445793,422081,Unsurveyed/Urban,50
HD7 1EP,414729,407495,Unsurveyed/Urban,220
HD7 1JG,415712,408134,Cambisols,220
HG2 9EZ,429429,452821,Stagnosols,160
DE22 2HP,433779,339836,Unsurveyed/Urban,100
NE12 6HS,427959,571506,Unsurveyed/Urban,80
NE31 1QP,431129,564525,Unsurveyed/Urban,30
WS2 8TP,399452,299396,Unsurveyed/Urban,130
PE13 5TG,544184,313589,Gleysols,0
S80 3PF,457047,379030,Planosols,40
LE1 2NF,459707,305342,Unsurveyed/Urban,60
BD18 4AU,412448,437135,Unsurveyed/Urban,110
LE6 3JB,445101,313836,Unsurveyed/Urban,180
S11 9AX,433700,385100,Unsurveyed/Urban,120
LN4 4UG,522799,358199,Gleysols,10
DN5 0AE,456600,405500,Gleysols,10
DH7 0RH,413602,545481,Stagnosols,180
NR7 7DS,624885,310736,Unsurveyed/Urban,40
HG1 9SP,429893,455526,Unsurveyed/Urban,100
B29 7RH,405406,282178,Unsurveyed/Urban,140
DN22 8AL,468616,375594,Arenosols,30
NR23 1RS,587814,342261,Leptosols,10
YO4 6NL,462367,437496,Gleysols,10
NN10 0EW,496687,267369,Cambisols,80
IP13 9FG,628357,262980,Cambisols,30
HX2 0WQ,409508,425333,Unsurveyed/Urban,130
B32 2US,401460,283741,Unsurveyed/Urban,170
NE39 2BJ,413964,559372,Unsurveyed/Urban,150
B13 8DT,407512,283688,Unsurveyed/Urban,140
M43 6PQ,389679,398241,Unsurveyed/Urban,90
HU5 4QU,506620,431405,Unsurveyed/Urban,0
WS9 0PW,407697,299120,Unsurveyed/Urban,150
DL1 4BG,429817,513810,Unsurveyed/Urban,50
DE14 3TW,424261,321935,Unsurveyed/Urban,50
BD10 8YS,416488,433401,Unsurveyed/Urban,100
HG1 9LZ,431404,456372,Unsurveyed/Urban,100
ST13 8PG,395308,357780,Cambisols,170
SK1 1JP,389694,390479,Unsurveyed/Urban,50
OL3 5TL,397547,408415,Cambisols,250
LS20 8ES,418445,441094,Unsurveyed/Urban,160
HG1 5TF,430600,455500,Unsurveyed/Urban,120
LS9 0AZ,431616,432781,Unsurveyed/Urban,40
PE15 9NY,541541,295858,Unsurveyed/Urban,0
HU1 3QH,509357,428735,Unsurveyed/Urban,0
S30 2JS,417420,381481,Stagnosols,180
PE2 6YN,514608,294470,Unsurveyed/Urban,20
NG12 3TR,464477,335241,Unsurveyed/Urban,40
NR20 5BZ,603725,328054,Luvisols,50
LE3 8WW,459327,304196,Unsurveyed/Urban,70
WF15 8XZ,421646,423404,Unsurveyed/Urban,70
DN10 4BG,476137,394752,Luvisols,40
NR1 3DW,623176,308649,Unsurveyed/Urban,20
SR8 3PP,443066,543983,Luvisols,100
LS11 5NT,430119,431501,Unsurveyed/Urban,40
HD7 1NS,412462,407216,Unsurveyed/Urban,190
LE12 8DZ,455927,316811,Cambisols,40
DN17 4BW,475312,411994,Gleysols,0
OL4 4EP,397846,404478,Unsurveyed/Urban,230
CW11 0HH,376400,360475,Gleysols,70
LS19 7XA,421156,441627,Unsurveyed/Urban,200
SK3 9LY,388671,389411,Unsurveyed/Urban,70
NR24 2DL,604780,333105,Cambisols,70
DL13 4DG,412159,538784,Unsurveyed/Urban,300
DH1 1QQ,428441,542702,Unsurveyed/Urban,90
B7 5RY,409700,289200,Unsurveyed/Urban,100
NE12 9BL,427958,569854,Unsurveyed/Urban,60
BD20 0EJ,404063,446006,Stagnosols,100
OL5 0PS,397089,402947,Unsurveyed/Urban,260
WS10 8EL,397947,297058,Unsurveyed/Urban,130
LN1 1NE,496848,371782,Unsurveyed/Urban,20
DE13 9AY,424522,327682,Luvisols,50
NG12 2FD,464627,339216,Unsurveyed/Urban,30
NE45 5AT,398899,564365,Cambisols,40
OL8 4DL,391745,403595,Unsurveyed/Urban,170
NE65 7LQ,398723,600652,Gleysols,100
NR24 2JD,606935,332322,Gleysols,50
YO31 7TD,461165,452743,Unsurveyed/Urban,10
WS13 8FS,410785,308876,Gleysols,90
B25 9JZ,411386,284123,Unsurveyed/Urban,120
DH1 2BG,430195,543408,Unsurveyed/Urban,90
HU5 9AG,506903,430092,Unsurveyed/Urban,0
HU8 0PY,512437,432517,Unsurveyed/Urban,10
DE7 6FR,441858,342169,Stagnosols,110
DL3 7DZ,428000,514600,Unsurveyed/Urban,50
PE21 7RH,532886,342546,Gleysols,0
NE30 3DY,436183,571050,Unsurveyed/Urban,20
HD6 1WE,414945,422459,Unsurveyed/Urban,60
LS25 7DB,441144,430890,Unsurveyed/Urban,50
LE7 8QG,463495,309856,Luvisols,60
LE16 8PH,477342,287304,Cambisols,140
NR13 5QZ,631865,308749,Cambisols,20
NG12 2FX,464864,339393,Unsurveyed/Urban,30
NE11 0LW,424250,558990,Stagnosols,20
ST8 7AA,388069,356807,Unsurveyed/Urban,200
LE14 4RU,477089,320040,Cambisols,100
LS16 6LJ,426057,438934,Unsurveyed/Urban,160
PE11 4AZ,523168,328694,Gleysols,0
HU5 2AN,508157,430816,Unsurveyed/Urban,10
NN10 0SU,499222,267311,Cambisols,80
SK7 3GR,389316,386197,Unsurveyed/Urban,70
SK11 6PT,391062,373659,Unsurveyed/Urban,150
TS21 3HS,439128,528563,Stagnosols,90
DL13 3DQ,407369,537197,Cambisols,140
CW1 4GW,369055,357912,Stagnosols,50
OL6 8XT,393774,401202,Unsurveyed/Urban,130
YO12 4AX,503183,486155,Unsurveyed/Urban,50
NE16 4NG,420717,561153,Unsurveyed/Urban,120
NR7 0SW,628222,308712,Cambisols,10
B42 2JU,406587,293938,Unsurveyed/Urban,140
DN15 9YG,488813,414324,Unsurveyed/Urban,50
NE4 8DE,422744,563877,Unsurveyed/Urban,90
YO24 1NA,458680,449139,Unsurveyed/Urban,10
M43 7TZ,391348,399238,Stagnosols,90
BD19 5WY,418995,425223,Unsurveyed/Urban,90
PE99 1AP,516109,303124,Stagnosols,10
NR24 2HH,605353,333034,Cambisols,60
NE61 1PL,419924,585800,Unsurveyed/Urban,30
DN35 9ET,529880,408028,Unsurveyed/Urban,10
NE26 4HR,433104,576787,Stagnosols,20
LS22 6JR,440968,448135,Unsurveyed/Urban,30
LE7 9PT,464742,304633,Unsurveyed/Urban,100
LN1 2LY,488083,373606,Gleysols,10
HX3 8RA,413637,426915,Stagnosols,150
ST12 9JA,387315,338214,Arenosols,110
NG10 5GD,447267,336870,Unsurveyed/Urban,60
LE13 1AD,475722,319052,Unsurveyed/Urban,70
NG10 1BL,449080,333162,Unsurveyed/Urban,30
HX1 2PN,409270,424156,Unsurveyed/Urban,140
NG34 8BU,503554,349997,Cambisols,50
NG2 9HW,458183,338985,Unsurveyed/Urban,30
LN8 6NQ,519516,383444,Cambisols,90
PE3 7DD,517070,300256,Unsurveyed/Urban,20
LS18 5UF,422900,438900,Stagnosols,170
SR4 6RG,437332,557259,Unsurveyed/Urban,40
WF3 3QS,433960,427242,Stagnosols,50
B27 7SW,411112,282406,Unsurveyed/Urban,130
TS1 2BL,449200,520100,Unsurveyed/Urban,10
NE20 9ST,416343,572792,Unsurveyed/Urban,60
PE31 6HH,568640,330537,Arenosols,10
S6 5PU,431352,388382,Unsurveyed/Urban,170
PE36 6NL,572880,343409,Luvisols,10
